person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,LTI,credit_score
31,46000,RENT,0.0,MEDICAL,A,10000,7.51,0,0.22,N,7,0.22,647.6781077470932
29,40000,RENT,1.0,HOMEIMPROVEMENT,C,10000,13.16,1,0.25,N,7,0.25,618.1028378716039
27,46000,RENT,1.0,VENTURE,A,10000,9.32,0,0.22,N,7,0.22,677.0416565325875
27,70000,OWN,0.0,PERSONAL,C,15000,12.84,0,0.21,N,10,0.21,682.6242621364703
28,30000,RENT,6.0,VENTURE,C,4200,15.23,0,0.14,Y,7,0.14,638.8224821086465
34,30000,RENT,5.0,VENTURE,A,4200,5.79,0,0.14,N,5,0.14,675.0489507360261
33,70000,MORTGAGE,3.0,VENTURE,C,20000,12.84,0,0.29,Y,7,0.29,678.7716409495424
27,30000,RENT,2.0,VENTURE,B,4200,12.53,0,0.14,N,10,0.14,651.2372074146418
35,30996,RENT,18.0,EDUCATION,C,4200,14.79,0,0.14,Y,6,0.14,635.0462984298139
28,64000,OTHER,11.0,PERSONAL,A,15000,9.63,1,0.23,N,10,0.23,674.404170835547
31,31500,RENT,2.0,MEDICAL,B,4200,9.99,0,0.13,N,7,0.13,628.3539649753252
27,32000,RENT,3.0,MEDICAL,A,4200,8.0,0,0.13,N,10,0.13,649.3448499107958
28,33600,RENT,12.0,EDUCATION,B,4200,10.0,0,0.13,N,5,0.12,657.8644074476093
27,35000,RENT,3.0,PERSONAL,A,4200,0.0,0,0.12,N,5,0.12,677.6336258951026
30,36000,RENT,2.0,EDUCATION,C,4200,14.27,0,0.12,Y,5,0.12,650.8543440119274
34,64000,MORTGAGE,13.0,PERSONAL,B,24000,10.71,1,0.38,N,7,0.38,619.4567376124212
28,70000,MORTGAGE,0.0,VENTURE,B,5275,0.0,0,0.08,N,5,0.08,719.8892096475703
28,70000,MORTGAGE,0.0,EDUCATION,A,5000,7.43,0,0.07,N,5,0.07,736.9467076925471
29,70008,MORTGAGE,8.0,MEDICAL,A,5000,5.99,0,0.07,N,5,0.07,721.4023425189908
30,40000,RENT,0.0,PERSONAL,C,4200,12.68,0,0.1,N,7,0.1,651.2126522971926
33,70116,MORTGAGE,0.0,PERSONAL,B,5000,11.71,0,0.07,N,6,0.07,710.006351595467
28,40000,RENT,2.0,VENTURE,A,4200,7.51,0,0.1,N,5,0.1,697.6868213217605
32,70197,MORTGAGE,9.0,DEBTCONSOLIDATION,A,4100,7.51,0,0.06,N,6,0.06,715.0040653590704
27,70200,MORTGAGE,9.0,HOMEIMPROVEMENT,A,6000,7.29,0,0.09,N,5,0.09,718.7379639660486
28,70254,OWN,12.0,VENTURE,A,3500,6.62,0,0.05,N,9,0.05,768.4668907962028
28,70356,MORTGAGE,12.0,EDUCATION,B,6000,11.11,0,0.09,N,5,0.09,723.7867438326223
27,70392,MORTGAGE,9.0,VENTURE,B,1500,0.0,0,0.02,N,9,0.02,733.7900188062301
32,70400,MORTGAGE,3.0,PERSONAL,A,13000,7.88,0,0.18,N,9,0.18,712.9692184304472
27,70400,MORTGAGE,6.0,PERSONAL,C,15000,0.0,0,0.21,Y,9,0.21,677.0130825624381
27,43200,RENT,4.0,MEDICAL,B,4200,10.74,0,0.1,N,6,0.1,651.7321962001029
32,64500,MORTGAGE,3.0,EDUCATION,C,19400,13.11,1,0.3,Y,10,0.3,671.9622351125448
28,64500,MORTGAGE,1.0,VENTURE,C,4000,13.79,1,0.06,Y,8,0.06,710.3756351525014
27,48000,RENT,4.0,DEBTCONSOLIDATION,B,4200,10.74,0,0.09,N,5,0.09,646.6401350349221
34,70596,MORTGAGE,18.0,DEBTCONSOLIDATION,B,10000,11.26,0,0.14,N,9,0.14,686.0606909066295
33,70632,MORTGAGE,0.0,MEDICAL,B,1500,10.65,0,0.02,N,5,0.02,695.6642105749607
30,48500,RENT,0.0,MEDICAL,B,4200,11.48,0,0.09,N,7,0.09,646.9403214834199
32,52000,RENT,10.0,EDUCATION,A,4200,7.51,0,0.08,N,6,0.08,697.0800335085281
32,52000,RENT,3.0,EDUCATION,C,4200,13.23,0,0.08,Y,10,0.08,664.1490840091942
28,70834,MORTGAGE,4.0,PERSONAL,B,20000,12.21,0,0.28,N,9,0.28,674.5528285801389
35,53000,RENT,2.0,HOMEIMPROVEMENT,B,4200,11.71,0,0.08,N,6,0.08,650.64104156574
28,70900,MORTGAGE,12.0,EDUCATION,D,25000,15.37,0,0.35,Y,6,0.35,555.898474713086
28,70920,MORTGAGE,12.0,PERSONAL,A,7600,6.03,0,0.11,N,9,0.11,731.210004437484
32,53500,RENT,1.0,PERSONAL,C,4200,13.98,0,0.08,Y,10,0.08,649.8954034376517
29,54996,RENT,6.0,PERSONAL,E,4200,15.95,0,0.08,Y,10,0.08,591.6677477177741
29,55044,RENT,6.0,HOMEIMPROVEMENT,C,4200,0.0,0,0.08,Y,9,0.08,646.3948002525755
28,71000,MORTGAGE,4.0,PERSONAL,A,12000,8.49,0,0.17,N,9,0.17,712.4465536742143
30,50650,RENT,5.0,PERSONAL,B,4200,9.91,1,0.08,N,7,0.08,669.0699536913671
33,71000,MORTGAGE,4.0,MEDICAL,B,5300,11.49,0,0.07,N,7,0.07,699.8222881479962
32,71000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,14000,6.99,0,0.2,N,8,0.2,703.6555309284771
31,60000,RENT,4.0,HOMEIMPROVEMENT,A,4200,8.49,0,0.07,N,10,0.07,687.2460406784722
29,60000,RENT,6.0,MEDICAL,A,4200,8.63,0,0.07,N,10,0.07,687.7543044219665
33,71000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,10000,5.79,0,0.14,N,9,0.14,708.9732173417907
33,71000,MORTGAGE,7.0,EDUCATION,C,8000,12.68,0,0.11,Y,10,0.11,706.5417429587195
29,71000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,11000,13.43,0,0.15,Y,6,0.15,675.222173966779
28,71000,MORTGAGE,1.0,PERSONAL,B,20000,0.0,0,0.28,N,8,0.28,672.4499815928568
27,55512,RENT,11.0,MEDICAL,C,4200,14.26,1,0.08,Y,8,0.08,641.7289592798329
35,61600,RENT,4.0,MEDICAL,A,4200,7.29,0,0.07,N,9,0.07,686.7519345172433
32,65000,RENT,2.0,VENTURE,C,4200,14.79,0,0.06,N,10,0.06,677.8791689528987
29,71000,OWN,13.0,MEDICAL,A,14000,7.14,0,0.2,N,5,0.2,719.4648098829339
33,71000,MORTGAGE,11.0,PERSONAL,C,6000,14.72,0,0.08,Y,7,0.08,697.0402432502324
29,71000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,4000,7.14,0,0.06,N,9,0.06,712.6430445293773
27,53550,RENT,3.0,MEDICAL,B,4200,11.99,1,0.07,N,8,0.08,643.229308068555
32,64000,RENT,1.0,EDUCATION,D,4200,0.0,1,0.07,Y,5,0.07,620.3100842695457
27,71000,RENT,9.0,DEBTCONSOLIDATION,B,4200,0.0,0,0.06,N,5,0.06,666.6064145876493
34,70000,RENT,1.0,EDUCATION,D,4200,14.61,1,0.06,N,6,0.06,611.6285477595908
30,85000,RENT,5.0,MEDICAL,A,4200,5.99,0,0.05,N,6,0.05,703.6729988569291
28,71000,MORTGAGE,1.0,VENTURE,B,9800,12.21,0,0.14,N,5,0.14,711.0177806711928
27,93000,RENT,11.0,PERSONAL,A,4200,5.42,0,0.05,N,6,0.05,719.5828217692978
29,25000,RENT,0.0,PERSONAL,B,4125,11.71,0,0.17,N,6,0.16,661.2527804209113
28,71007,MORTGAGE,4.0,EDUCATION,F,25000,18.62,0,0.35,N,7,0.35,551.7081435923908
34,59000,RENT,0.0,EDUCATION,D,4100,14.91,1,0.07,N,10,0.07,602.823162282252
31,19200,RENT,0.0,MEDICAL,A,4075,8.32,1,0.21,N,6,0.21,600.048871584931
27,71352,MORTGAGE,3.0,VENTURE,A,9000,6.54,0,0.13,N,6,0.13,741.0642394071376
34,55000,RENT,5.0,EDUCATION,A,4050,0.0,0,0.07,N,9,0.07,702.3483872639282
27,71500,MORTGAGE,2.0,EDUCATION,A,15000,0.0,0,0.21,N,8,0.21,708.5256024188632
29,71500,MORTGAGE,3.0,DEBTCONSOLIDATION,B,6000,9.63,0,0.08,N,10,0.08,692.9705703455311
28,71500,MORTGAGE,13.0,HOMEIMPROVEMENT,B,15000,11.49,0,0.21,N,7,0.21,674.0335388594775
35,71500,MORTGAGE,1.0,HOMEIMPROVEMENT,B,19200,10.99,0,0.27,N,6,0.27,656.8088770539208
28,12000,RENT,0.0,MEDICAL,B,4000,0.0,1,0.33,N,9,0.33,524.1524236573593
27,71700,MORTGAGE,11.0,HOMEIMPROVEMENT,C,9000,13.8,0,0.13,N,5,0.13,682.1877153689796
27,71738,MORTGAGE,4.0,EDUCATION,B,11500,9.63,0,0.16,N,9,0.16,709.9470278640063
31,47000,RENT,5.0,EDUCATION,B,10000,11.99,0,0.21,N,8,0.21,656.6523157271218
28,47200,RENT,3.0,PERSONAL,B,10000,9.99,0,0.21,N,8,0.21,648.2630325313845
31,47500,RENT,2.0,MEDICAL,C,10000,15.96,0,0.21,N,10,0.21,611.0299177780814
27,72000,MORTGAGE,9.0,PERSONAL,D,22000,17.58,0,0.31,Y,6,0.31,547.7605227840288
31,66000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,2400,9.91,1,0.04,N,5,0.04,703.5120174524761
28,41500,RENT,4.0,DEBTCONSOLIDATION,C,10000,0.0,1,0.24,Y,6,0.24,619.7728868712323
34,72000,OWN,2.0,MEDICAL,A,13150,6.03,0,0.18,N,10,0.18,710.1374945240675
29,47800,RENT,4.0,DEBTCONSOLIDATION,A,10000,7.49,0,0.21,N,5,0.21,647.3499015735551
34,72000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,10000,13.49,0,0.14,Y,8,0.14,678.4353712570481
31,42000,RENT,4.0,EDUCATION,B,10000,11.71,1,0.24,N,5,0.24,656.1242569188868
27,72000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,7.9,0,0.14,N,7,0.14,702.6355603641974
28,72000,MORTGAGE,12.0,MEDICAL,A,4500,6.62,0,0.06,N,8,0.06,721.7254326735913
27,72000,MORTGAGE,2.0,MEDICAL,A,21100,8.9,0,0.29,N,8,0.29,676.4893835327018
30,66000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12000,11.71,1,0.18,N,6,0.18,677.0347400740056
29,48000,RENT,6.0,MEDICAL,C,10000,13.8,0,0.21,N,10,0.21,621.3271674181345
34,72000,MORTGAGE,11.0,VENTURE,B,5800,0.0,0,0.08,N,9,0.08,730.4570465134257
29,72000,MORTGAGE,3.0,MEDICAL,B,14000,10.65,0,0.19,N,7,0.19,681.6768171226996
27,72000,MORTGAGE,6.0,MEDICAL,A,17000,6.03,0,0.24,N,6,0.24,689.4742572688835
29,42000,RENT,2.0,HOMEIMPROVEMENT,D,10000,15.21,1,0.24,Y,7,0.24,556.9517656629611
31,72000,MORTGAGE,15.0,MEDICAL,A,1900,7.51,0,0.03,N,6,0.03,723.4810760223053
27,72000,MORTGAGE,11.0,EDUCATION,C,15000,0.0,0,0.21,N,5,0.21,686.1604830445925
28,72000,MORTGAGE,3.0,EDUCATION,C,28000,15.96,0,0.39,N,10,0.39,603.1854815332481
29,48000,RENT,13.0,PERSONAL,A,10000,7.51,0,0.21,N,7,0.21,671.5481297136464
27,72000,MORTGAGE,7.0,MEDICAL,A,6500,6.03,0,0.09,N,5,0.09,715.7521302965126
27,72000,OWN,2.0,MEDICAL,A,10000,6.62,0,0.14,N,9,0.14,717.7733732620916
27,72000,MORTGAGE,4.0,PERSONAL,B,14000,12.42,0,0.19,N,10,0.19,695.4614889771117
31,72000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,9800,6.62,0,0.14,N,8,0.14,707.7792261419752
35,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12800,6.62,0,0.18,N,5,0.18,698.6503953278932
29,48000,RENT,4.0,MEDICAL,B,10000,10.62,0,0.21,N,10,0.21,633.5472008188314
27,48000,RENT,0.0,MEDICAL,B,10000,10.62,0,0.21,N,6,0.21,628.6154242704247
28,48000,RENT,8.0,PERSONAL,C,10000,13.48,0,0.21,Y,9,0.21,639.0130517811378
27,72000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,15000,5.42,0,0.21,N,5,0.21,683.1830838889271
34,48000,RENT,14.0,PERSONAL,D,10000,15.7,0,0.21,Y,9,0.21,575.2190792352505
30,48000,RENT,3.0,VENTURE,C,10000,12.87,0,0.21,Y,8,0.21,651.582767627545
30,48000,RENT,1.0,EDUCATION,B,10000,12.18,0,0.21,N,9,0.21,650.9610762586752
30,72000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,4800,13.49,0,0.07,Y,7,0.07,685.7724352690674
29,72000,MORTGAGE,6.0,EDUCATION,A,10800,6.99,0,0.15,N,8,0.15,729.1054463466718
30,72000,MORTGAGE,3.0,MEDICAL,A,14000,6.99,0,0.19,N,9,0.19,700.5715790426043
27,72000,MORTGAGE,11.0,MEDICAL,C,9500,13.99,0,0.13,N,6,0.13,681.4647843128
33,72000,MORTGAGE,0.0,PERSONAL,A,5000,6.99,0,0.07,N,5,0.07,729.1612199669722
31,72000,OWN,6.0,EDUCATION,A,16000,0.0,0,0.22,N,7,0.22,727.2143236818358
27,72000,OWN,2.0,EDUCATION,B,12000,9.99,0,0.17,N,9,0.17,713.9440561839529
30,72000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,3000,9.99,0,0.04,N,9,0.04,705.3413277434782
33,72000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4250,5.42,0,0.06,N,5,0.06,713.8100741592549
28,48000,RENT,0.0,EDUCATION,B,10000,10.08,0,0.21,N,6,0.21,651.4846694069788
27,72000,MORTGAGE,11.0,MEDICAL,B,6150,0.0,0,0.09,N,5,0.09,699.5415625695694
29,72000,MORTGAGE,3.0,MEDICAL,B,12000,11.49,0,0.17,N,5,0.17,678.9305967896248
29,72000,MORTGAGE,6.0,VENTURE,D,16800,15.62,0,0.23,N,9,0.23,623.0559444905996
28,56100,MORTGAGE,12.0,MEDICAL,A,10000,8.49,1,0.15,N,8,0.18,667.9550872797579
27,72000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.14,N,9,0.14,677.1782283906014
27,72000,MORTGAGE,11.0,PERSONAL,B,7000,11.49,0,0.1,N,8,0.1,712.7070889790382
31,72000,MORTGAGE,14.0,MEDICAL,A,7000,5.42,0,0.1,N,8,0.1,718.911270759196
30,66000,MORTGAGE,14.0,EDUCATION,C,11200,13.49,1,0.17,N,9,0.17,694.6071953336367
30,72000,MORTGAGE,14.0,EDUCATION,C,9000,15.23,0,0.13,Y,10,0.12,702.5866217618816
27,49800,RENT,3.0,PERSONAL,B,10000,10.74,0,0.2,N,7,0.2,656.799026818156
35,72000,MORTGAGE,4.0,MEDICAL,B,15000,10.59,0,0.21,N,6,0.21,669.4223863864487
30,72000,MORTGAGE,4.0,VENTURE,B,6000,11.99,0,0.08,N,10,0.08,725.6746628324455
32,72000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,24000,6.92,0,0.33,N,8,0.33,615.479954334173
30,72000,MORTGAGE,12.0,MEDICAL,B,10000,10.0,0,0.14,N,7,0.14,691.1848346567085
29,72000,MORTGAGE,13.0,VENTURE,A,22100,7.29,0,0.31,N,5,0.31,660.8175376446289
35,50000,RENT,4.0,EDUCATION,B,10000,9.91,0,0.2,N,7,0.2,665.8172446333516
31,72000,MORTGAGE,7.0,VENTURE,A,5000,6.92,0,0.07,N,10,0.07,749.8549197078288
32,66000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,2000,15.28,1,0.03,N,7,0.03,619.1008280577072
27,72000,MORTGAGE,6.0,EDUCATION,A,6000,5.42,0,0.08,N,10,0.08,739.6902868466075
30,72000,MORTGAGE,7.0,EDUCATION,C,9600,14.17,0,0.13,N,5,0.13,703.3400423912007
29,72000,MORTGAGE,13.0,MEDICAL,A,7400,5.42,0,0.1,N,8,0.1,716.4941727249308
28,72000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12000,6.92,0,0.17,N,7,0.17,699.8075042904234
27,44000,RENT,5.0,VENTURE,C,10000,15.27,1,0.23,Y,7,0.23,647.0611747147856
28,72000,OWN,6.0,MEDICAL,B,25000,11.11,0,0.35,N,8,0.35,622.1431163638399
31,50000,RENT,1.0,MEDICAL,B,10000,12.69,0,0.2,N,8,0.2,637.6185481046057
33,50000,RENT,3.0,PERSONAL,B,10000,0.0,0,0.2,N,8,0.2,659.479956648677
27,72000,MORTGAGE,5.0,MEDICAL,A,11500,6.91,0,0.16,N,10,0.16,706.0361970684557
27,72000,MORTGAGE,2.0,EDUCATION,B,2600,9.25,0,0.04,N,7,0.04,721.6139785833735
29,72000,MORTGAGE,5.0,PERSONAL,A,10000,6.17,0,0.14,N,10,0.14,722.004213524909
28,50000,RENT,12.0,DEBTCONSOLIDATION,B,10000,10.74,0,0.2,N,8,0.2,642.0042662000664
30,50000,RENT,6.0,MEDICAL,C,10000,0.0,0,0.2,N,5,0.2,635.8228639602336
30,50000,RENT,0.0,HOMEIMPROVEMENT,B,10000,10.36,0,0.2,N,7,0.2,639.097159035649
32,50000,RENT,6.0,DEBTCONSOLIDATION,B,10000,9.25,0,0.2,N,8,0.2,640.3164286445876
28,72000,MORTGAGE,12.0,PERSONAL,E,16000,15.95,0,0.22,N,5,0.22,611.0843441355206
27,72000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,24000,0.0,0,0.33,N,9,0.33,602.6392462573949
28,50000,RENT,5.0,PERSONAL,A,10000,7.88,0,0.2,N,7,0.2,677.9157062334476
28,44000,RENT,2.0,MEDICAL,C,10000,13.48,1,0.23,N,8,0.23,619.0853247405325
30,50000,RENT,3.0,PERSONAL,C,10000,13.22,0,0.2,N,7,0.2,646.3787520755914
30,72000,MORTGAGE,5.0,MEDICAL,B,20000,10.38,0,0.28,N,5,0.28,661.9672689405025
29,72000,MORTGAGE,7.0,MEDICAL,A,24000,7.88,0,0.33,N,9,0.33,626.5349827057723
34,72000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,4000,7.14,0,0.06,N,9,0.06,720.8190575804308
30,72000,MORTGAGE,13.0,VENTURE,A,12000,7.88,0,0.17,N,8,0.17,731.9544472553769
29,50000,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.26,0,0.2,N,6,0.2,635.3951514492344
31,44000,RENT,1.0,HOMEIMPROVEMENT,B,10000,10.71,1,0.23,N,9,0.23,629.7138394515437
27,44004,RENT,4.0,DEBTCONSOLIDATION,D,10000,0.0,1,0.23,Y,10,0.23,562.2370935816923
30,72000,MORTGAGE,3.0,MEDICAL,C,9000,14.22,0,0.13,Y,6,0.12,679.2716850398708
29,44004,RENT,7.0,PERSONAL,D,10000,15.33,1,0.23,Y,8,0.23,572.2599429142292
35,72000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10750,7.51,0,0.15,N,9,0.15,697.1682391689459
28,72000,MORTGAGE,0.0,MEDICAL,B,22000,10.25,0,0.31,N,6,0.31,603.1220170820708
28,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,4000,10.99,0,0.06,N,6,0.06,699.3632706891709
29,72000,MORTGAGE,0.0,VENTURE,B,24000,10.99,0,0.33,N,6,0.33,631.387987137899
33,44784,RENT,2.0,EDUCATION,D,10000,0.0,1,0.22,N,6,0.22,587.7475336683923
33,50800,RENT,16.0,EDUCATION,E,10000,16.4,0,0.2,Y,7,0.2,592.731288084972
32,50911,RENT,7.0,PERSONAL,C,10000,13.06,0,0.2,N,7,0.2,647.5457817054689
27,72000,MORTGAGE,7.0,PERSONAL,B,4200,0.0,0,0.06,N,5,0.06,716.2454906951282
28,51000,RENT,3.0,HOMEIMPROVEMENT,A,10000,6.92,0,0.2,N,8,0.2,662.5236892206362
28,72000,MORTGAGE,13.0,PERSONAL,C,16000,14.26,0,0.22,N,9,0.22,675.0674044936411
27,51000,RENT,0.0,VENTURE,A,10000,7.88,0,0.2,N,5,0.2,686.7476367312637
27,72000,OWN,10.0,VENTURE,A,10000,8.94,0,0.14,N,6,0.14,752.1091722225641
29,72000,OWN,1.0,EDUCATION,C,10000,0.0,0,0.14,N,6,0.14,711.5601899128766
28,72000,MORTGAGE,12.0,VENTURE,A,15000,8.94,0,0.21,N,9,0.21,721.7893839488856
29,66000,MORTGAGE,4.0,DEBTCONSOLIDATION,E,8200,17.04,1,0.12,Y,7,0.12,610.914812545557
31,72000,MORTGAGE,15.0,VENTURE,D,12300,14.96,0,0.17,Y,5,0.17,638.3280243103229
28,72000,MORTGAGE,1.0,EDUCATION,D,6000,15.37,0,0.08,Y,10,0.08,637.6699968997649
32,51996,RENT,2.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.19,N,9,0.19,654.2578307842409
33,51996,RENT,4.0,DEBTCONSOLIDATION,A,10000,7.14,0,0.19,N,6,0.19,656.8766185560397
30,72000,MORTGAGE,3.0,PERSONAL,B,12000,10.95,0,0.17,N,5,0.17,694.1065390954406
28,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,10000,10.95,0,0.14,N,7,0.14,687.5174304505309
27,72000,MORTGAGE,11.0,EDUCATION,B,12500,11.89,0,0.17,N,8,0.17,703.9929411991081
28,52000,RENT,2.0,PERSONAL,B,10000,12.69,0,0.19,N,7,0.19,654.2718844688272
27,72000,MORTGAGE,8.0,VENTURE,C,15250,13.16,0,0.21,Y,5,0.21,689.8090533575082
28,72000,MORTGAGE,9.0,PERSONAL,B,18000,11.89,0,0.25,N,10,0.25,686.4292159514092
28,52000,RENT,12.0,VENTURE,A,10000,6.92,0,0.19,N,8,0.19,695.6697402587034
29,52000,RENT,4.0,MEDICAL,C,10000,13.23,0,0.19,Y,9,0.19,631.4629162213761
33,72000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,6600,0.0,0,0.09,N,9,0.09,687.4925471398166
29,72000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,1000,7.68,0,0.01,N,6,0.01,722.4388619572791
28,72000,MORTGAGE,8.0,PERSONAL,D,7500,6.0,0,0.1,N,10,0.1,644.4999728811791
31,52000,RENT,4.0,VENTURE,B,10000,11.83,0,0.19,N,7,0.19,672.492462323267
29,52000,RENT,9.0,PERSONAL,A,10000,8.0,0,0.19,N,8,0.19,678.9549583754562
27,72000,OWN,4.0,EDUCATION,C,8000,11.09,0,0.11,Y,9,0.11,720.8087687649553
33,53000,RENT,13.0,EDUCATION,C,10000,15.96,0,0.19,N,9,0.19,650.2670813745121
29,72072,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,8.49,0,0.17,N,8,0.17,692.6386607964802
28,72087,MORTGAGE,10.0,PERSONAL,C,16000,0.0,0,0.22,N,6,0.22,678.2070737622537
27,53000,RENT,7.0,EDUCATION,B,10000,10.25,0,0.19,N,5,0.19,666.9743535958818
33,53000,RENT,2.0,EDUCATION,A,10000,8.94,0,0.19,N,9,0.19,681.8643938865068
28,53000,RENT,2.0,MEDICAL,B,10000,11.89,0,0.19,N,6,0.19,640.0271020211527
28,53376,RENT,5.0,PERSONAL,A,10000,5.42,0,0.19,N,5,0.19,677.9157062334476
29,72396,MORTGAGE,9.0,PERSONAL,B,9000,10.59,0,0.12,N,9,0.12,709.9997699241497
33,54000,RENT,13.0,VENTURE,A,10000,8.9,0,0.19,N,5,0.19,695.4829186159983
29,72500,MORTGAGE,0.0,PERSONAL,A,30000,7.49,0,0.41,N,7,0.41,629.4614785897845
31,72500,MORTGAGE,12.0,HOMEIMPROVEMENT,B,8875,11.99,0,0.12,N,7,0.12,696.6408503891788
35,54000,RENT,0.0,PERSONAL,A,10000,5.42,0,0.19,N,10,0.19,672.0268248641729
32,72500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,4000,5.42,0,0.06,N,10,0.06,718.4259541658396
27,56525,MORTGAGE,4.0,MEDICAL,D,12000,15.95,1,0.18,Y,7,0.21,573.4966537074702
35,72500,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4000,10.25,0,0.06,N,6,0.06,688.8585093133114
30,54000,RENT,8.0,HOMEIMPROVEMENT,A,10000,6.17,0,0.19,N,10,0.19,665.1167967768896
29,72500,MORTGAGE,2.0,MEDICAL,C,7000,13.79,0,0.1,Y,8,0.1,679.8203269162229
33,54000,RENT,15.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.19,N,8,0.19,642.1721877568302
29,54996,RENT,1.0,VENTURE,B,10000,9.99,0,0.18,N,10,0.18,665.7743276397222
27,72800,MORTGAGE,7.0,HOMEIMPROVEMENT,B,7000,0.0,0,0.1,N,10,0.1,699.0705024259335
28,48996,RENT,12.0,MEDICAL,B,10000,10.37,1,0.2,N,9,0.2,646.0735220846359
31,54996,RENT,3.0,HOMEIMPROVEMENT,A,10000,7.74,0,0.18,N,9,0.18,660.2054968959259
33,72890,MORTGAGE,1.0,MEDICAL,C,16400,13.79,0,0.22,Y,6,0.22,651.6049492369256
27,72900,MORTGAGE,3.0,PERSONAL,D,10000,15.7,0,0.14,Y,9,0.14,624.3081292749735
34,72960,MORTGAGE,1.0,MEDICAL,B,11000,12.21,0,0.15,N,8,0.15,680.6548747938291
27,72996,MORTGAGE,12.0,EDUCATION,A,9200,6.03,0,0.13,N,8,0.13,738.4451646908352
30,48996,RENT,1.0,HOMEIMPROVEMENT,E,10000,15.45,1,0.2,N,5,0.2,560.8797103496202
28,73000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15600,6.03,0,0.21,N,9,0.21,685.5761873035183
27,55000,RENT,11.0,EDUCATION,C,10000,14.27,0,0.18,N,7,0.18,652.2630852987505
27,73000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,13000,6.03,0,0.18,N,9,0.18,695.1865032688785
31,73000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,0.0,0,0.21,N,8,0.21,671.7614387402925
31,55000,RENT,2.0,MEDICAL,B,10000,12.42,0,0.18,N,7,0.18,637.0378562899017
32,73000,MORTGAGE,7.0,PERSONAL,A,9600,7.9,0,0.13,N,7,0.13,727.3137148598719
31,55000,RENT,3.0,DEBTCONSOLIDATION,B,10000,10.59,0,0.18,N,10,0.18,635.4957427546607
32,55000,RENT,5.0,MEDICAL,A,10000,8.49,0,0.18,N,10,0.18,660.326934855053
34,73000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,20675,0.0,0,0.28,N,7,0.28,681.5528793316888
32,73000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,6000,15.62,0,0.08,N,8,0.08,621.4149264294992
32,73000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,8500,7.29,0,0.12,N,10,0.12,712.2764410465295
27,73000,MORTGAGE,11.0,PERSONAL,A,10000,5.79,0,0.14,N,8,0.14,722.9982005830625
27,55000,RENT,3.0,HOMEIMPROVEMENT,B,10000,10.25,0,0.18,N,5,0.18,641.1428134192572
29,73000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,12000,7.29,0,0.16,N,10,0.16,706.9591322662974
31,73000,MORTGAGE,3.0,VENTURE,C,12000,0.0,0,0.16,Y,8,0.16,707.3066468233347
29,55000,RENT,2.0,DEBTCONSOLIDATION,B,10000,12.53,0,0.18,N,9,0.18,631.977877709619
32,55000,RENT,4.0,VENTURE,D,10000,14.42,0,0.18,Y,9,0.18,595.5668764531421
28,55000,RENT,1.0,MEDICAL,A,10000,9.32,0,0.18,N,8,0.18,654.4356912449442
27,73000,MORTGAGE,11.0,EDUCATION,A,17000,7.88,0,0.23,N,6,0.23,713.5374936052532
